Unnamed: 0,text
1253,"4.g. Reaction within 2 hours of eating, Shellfish (e.g., shrimp, lobster, crab, mussels): Cough, wheeze, or chest tightness"
1254,"4.g. Reaction within 2 hours of eating, Shellfish (e.g., shrimp, lobster, crab, mussels): Loss of Conscious-ness"
1255,"4.g. Reaction within 2 hours of eating, Shellfish (e.g., shrimp, lobster, crab, mussels): Other reaction"
1256,"4.h. Reaction within 2 hours of eating, Fish (e.g., salmon, tuna, cod): No Reaction"
1257,"4.h. Reaction within 2 hours of eating, Fish (e.g., salmon, tuna, cod): Vomiting or Stomach Pain"
1258,"4.h. Reaction within 2 hours of eating, Fish (e.g., salmon, tuna, cod): Diarrhea"
1259,"4.h. Reaction within 2 hours of eating, Fish (e.g., salmon, tuna, cod): Swelling"
1260,"4.h. Reaction within 2 hours of eating, Fish (e.g., salmon, tuna, cod): Hives"
1261,"4.h. Reaction within 2 hours of eating, Fish (e.g., salmon, tuna, cod): Worsened eczema"
1262,"4.h. Reaction within 2 hours of eating, Fish (e.g., salmon, tuna, cod): Cough, wheeze, or chest tightness"
1263,"4.h. Reaction within 2 hours of eating, Fish (e.g., salmon, tuna, cod): Loss of Conscious-ness"
1264,"4.h. Reaction within 2 hours of eating, Fish (e.g., salmon, tuna, cod): Other reaction"
1265,"4.i. Reaction within 2 hours of eating, Other: [air_inf_e3i_sp]: No Reaction"
1266,"4.i. Reaction within 2 hours of eating, Other: [air_inf_e3i_sp]: Vomiting or Stomach Pain"
1267,"4.i. Reaction within 2 hours of eating, Other: [air_inf_e3i_sp]: Diarrhea"
1268,"4.i. Reaction within 2 hours of eating, Other: [air_inf_e3i_sp]: Swelling"
1269,"4.i. Reaction within 2 hours of eating, Other: [air_inf_e3i_sp]: Hives"
1270,"4.i. Reaction within 2 hours of eating, Other: [air_inf_e3i_sp]: Worsened eczema"
1271,"4.i. Reaction within 2 hours of eating, Other: [air_inf_e3i_sp]: Cough, wheeze, or chest tightness"
1272,"4.i. Reaction within 2 hours of eating, Other: [air_inf_e3i_sp]: Loss of Conscious-ness"
1273,"4.i. Reaction within 2 hours of eating, Other: [air_inf_e3i_sp]: Other reaction"
1274,"4.j. Reaction within 2 hours of eating, Other: [air_inf_e3j_sp]: No Reaction"
1275,"4.j. Reaction within 2 hours of eating, Other: [air_inf_e3j_sp]: Vomiting or Stomach Pain"
1276,"4.j. Reaction within 2 hours of eating, Other: [air_inf_e3j_sp]: Diarrhea"
1277,"4.j. Reaction within 2 hours of eating, Other: [air_inf_e3j_sp]: Swelling"
1278,"4.j. Reaction within 2 hours of eating, Other: [air_inf_e3j_sp]: Hives"
1279,"4.j. Reaction within 2 hours of eating, Other: [air_inf_e3j_sp]: Worsened eczema"
1280,"4.j. Reaction within 2 hours of eating, Other: [air_inf_e3j_sp]: Cough, wheeze, or chest tightness"
1281,"4.j. Reaction within 2 hours of eating, Other: [air_inf_e3j_sp]: Loss of Conscious-ness"
1282,"4.j. Reaction within 2 hours of eating, Other: [air_inf_e3j_sp]: Other reaction"
1286,d. Note any medical device or cast worn by the child that was not removed for the measurement and/or any other condition(s) relevant to the measurement. Check all that apply.: Medical appliance or cast that was not removed for the measurement
1287,d. Note any medical device or cast worn by the child that was not removed for the measurement and/or any other condition(s) relevant to the measurement. Check all that apply.: Prosthesis not removed for the measurement
1288,d. Note any medical device or cast worn by the child that was not removed for the measurement and/or any other condition(s) relevant to the measurement. Check all that apply.: Amputation
1289,d. Note any medical device or cast worn by the child that was not removed for the measurement and/or any other condition(s) relevant to the measurement. Check all that apply.: Substantial clothing worn during measurement
1290,"d. Note any medical device or cast worn by the child that was not removed for the measurement and/or any other condition(s) relevant to the measurement. Check all that apply.: Other noteworthy condition(s), specify"
1291,d. Note any medical device or cast worn by the child that was not removed for the measurement and/or any other condition(s) relevant to the measurement. Check all that apply.: Nothing noteworthy to report
1292,"Other noteworthy condition(s), specify (de-identified)"
1302,d. Which arm was used for triceps skinfold measurement?
1303,"Which arm was used for triceps skinfold thickness measurement? Other, specify (de-identified)"
1307,d. Were there any issues with taking the subscapular skinfold thickness measurement?
1308,"d. Were there any issues with taking the subscapular skinfold thickness measurement? Other, Specify (de-identified)"
1310,"Ausculatory sphygmomanometer, specify: (de-identified)"
1311,"Automated oscillometric device, specify: (de-identified)"
1318,"c. Pulse (Heart Rate), Measurement 1"
1321,"c. Pulse (Heart Rate), Measurement 2"
1324,"c. Pulse (Heart Rate), Measurement 3"
1325,1. Comments about the physical examination?
1326,Comments about the physical examination? Specify (de-identified)
1330,d. Note any medical device or cast worn by the child that was not removed for the measurement and/or any other condition(s) relevant to the measurement.  Check all that apply.: Medical appliance or cast that was not removed for the measurement
1331,d. Note any medical device or cast worn by the child that was not removed for the measurement and/or any other condition(s) relevant to the measurement.  Check all that apply.: Prosthesis not removed for the measurement
1332,d. Note any medical device or cast worn by the child that was not removed for the measurement and/or any other condition(s) relevant to the measurement.  Check all that apply.: Amputation
1333,d. Note any medical device or cast worn by the child that was not removed for the measurement and/or any other condition(s) relevant to the measurement.  Check all that apply.: Substantial clothing worn during measurement
1335,d. Note any medical device or cast worn by the child that was not removed for the measurement and/or any other condition(s) relevant to the measurement.  Check all that apply.: Other noteworthy condition(s)
1336,d. Note any medical device or cast worn by the child that was not removed for the measurement and/or any other condition(s) relevant to the measurement.  Check all that apply.: Nothing noteworthy to report
1341,"d. Note any special circumstances, such as those listed below that are relevant to the measurement. Check all that apply.: Medical appliance or cast that was not removed for the measurement"
1342,"d. Note any special circumstances, such as those listed below that are relevant to the measurement. Check all that apply.: Prosthesis not removed for the measurement"
1343,"d. Note any special circumstances, such as those listed below that are relevant to the measurement. Check all that apply.: Amputation"
1344,"d. Note any special circumstances, such as those listed below that are relevant to the measurement. Check all that apply.: Unable to stand due to a physical limitation"
1345,"d. Note any special circumstances, such as those listed below that are relevant to the measurement. Check all that apply.: Unable to stand straight on the stadiometer"
1347,"d. Note any special circumstances, such as those listed below that are relevant to the measurement. Check all that apply.: Other noteworthy condition(s)"
1348,"d. Note any special circumstances, such as those listed below that are relevant to the measurement. Check all that apply.: Nothing noteworthy to report"
1353,Attempt number?
1355,1. Brand of DXA device:
1356,1.a. Brand of DXA device:  Other specify (de-identified)
1360,"1. Subtotal bone mineral content, BMC (g)"
1361,"2. Subtotal bone mineral density, BMD (g/cm2)"
1364,1. Total BMC (g)
1365,2. Total BMD (g/cm2)
1369,2. Type of Visit: Indicate the setting in which the child was evaluated
1370,"2. Type of Visit: Other, specify (de-identified)"
1386,5. Heart rate: 5.a. Measurement documented?
1387,5.b Measurement (Record units in medical record):
1388,1. Model of PEA POD / BOD POD device:
1389,1.a. Brand of PEA POD/ BOD POD device:  Other specify (de-identified)
1391,1. Percent (%) Fat
1397,7. Thoracic Volume (L)
1402,Code:
1404,1. How many hours did your child spend sleeping during the DAY (between 7:00 in the morning and 7:00 in the evening)?(minutes)
1405,2. How many naps did your child take during a typical DAY (between 7:00 in the morning and 7:00 in the evening)?
1406,3. How many hours did your child spend sleeping during the NIGHT (between 7:00 in the evening and 7:00 in the morning)? (hours)
1407,3. How many hours did your child spend sleeping during the NIGHT (between 7:00 in the evening and 7:00 in the morning)? (minutes)
1408,4. What time did your child usually get put to bed at night? (hour)
1409,4. What time did your child usually get put to bed at night? (minute)
1410,am/pm
1415,"7. In the past 7 days, bedtime was difficult for my child (Example: fussing, crying, protesting)."
1416,"8. In the past 7 days, my child had difficulty falling asleep."
1417,"9. In the past 7 days, my child woke up during the night and had trouble falling back asleep."
1418,"10. In the past 7 days, my child snored during sleep."
1419,"11. In the past 7 days, my child had a problem with his/her sleep."
1422,"Which of these statements best describes the food eaten in your household in the last 12 months:  —enough of the kinds of food (I/we) want to eat; —enough, but not always the kinds of food (I/we) want; —sometimes not enough to eat; or, —often not enough to eat?"
1423,"The first statement is “(I/We) worried whether (my/our) food would run out before (I/we) got money to buy more.”  Was that often true, sometimes true, or never true for (you/your household) in the last 12 months?"
1424,"“The food that (I/we) bought just didn’t last, and (I/we) didn’t have money to get  more.”  Was that often, sometimes, or never true for (you/your household) in the last 12 months?"
1425,"“(I/we) couldn’t afford to eat balanced meals.”   Was that often, sometimes, or never true for (you/your household) in the last 12 months?"
1426,"In the last 12 months, since last (name of current month), did (you/you or other adults in your household) ever cut the size of your meals or skip meals because there wasn't enough money for food?"
1427,"[IF YES ABOVE, ASK] How often did this happen—almost every month, some months but not every month, or in only 1 or 2 months?"
